artist,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,is_top10
Whitney Houston,I Wanna Dance with Somebody (Who Loves Me),2tUBqZG2AbRi7Q0BIrVrEj,82,0.709,0.824,1,-8.824,1,0.0453,0.000307,0.0888,0.867,118.818,291293,4,1
Whitney Houston,Greatest Love of All,6yJxCltgtmGxIgKOS6ndnu,67,0.502,0.305,9,-16.011,1,0.0339,3.55e-06,0.117,0.248,131.242,291400,4,1
Lady A,Just A Kiss,2OXidlnDThZR3zf36k6DVL,64,0.593,0.639,1,-5.826,1,0.0307,0,0.0998,0.332,142.881,218840,4,1
Whitney Houston,How Will I Know,5tdKaKLnC4SgtDZ6RlWeal,72,0.832,0.544,6,-12.697,1,0.0442,0.000139,0.632,0.928,119.49,275533,4,1
Kelly Clarkson,Mr. Know It All,7uRznL3LcuazKpwCTpDltz,49,0.676,0.807,5,-5.131,1,0.029,0,0.0701,0.443,95.956,232520,4,1
T-Pain,5 O'Clock (feat. Lily Allen & Wiz Khalifa),6j236RwzFFj4wqH2tWJNBD,58,0.4,0.882,7,-1.958,0,0.334,0,0.124,0.385,167.114,281533,4,1
B.o.B,Strange Clouds (feat. Lil Wayne),0yQw3d0iQDjMrxaVHFv77J,61,0.531,0.665,8,-6.672,0,0.286,0,0.131,0.8,73.726,226293,4,1
Pitbull,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",4QNpBfC0zvjKqPJcyqBy9W,79,0.671,0.939,8,-3.206,1,0.161,0,0.298,0.529,129.023,252307,4,1
Cobra Starship,You Make Me Feel... (feat. Sabi),16Of7eeW44kt0a1M0nitHM,68,0.668,0.857,7,-2.944,0,0.0535,6.71e-06,0.0385,0.748,131.959,215693,4,1
Foster The People,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,84,0.733,0.71,5,-5.849,0,0.0292,0.115,0.0956,0.965,127.975,239600,4,1
Nicki Minaj,Super Bass,0iYebKFUSfF72fUu2OW6ZT,72,0.72,0.861,11,-4.339,1,0.209,5.11e-06,0.601,0.669,126.991,200013,4,1
Lil Wayne,She Will,3FFcZZq3Z3EJrhUecwcMdG,63,0.364,0.841,8,-4.831,1,0.119,0,0.242,0.0837,100.14,305840,5,1
Lady Gaga,You And I,6rkAY9rk1NTFB94QxG3LJR,59,0.518,0.709,2,-5.234,1,0.0476,0,0.0935,0.514,127.083,307347,4,1
OneRepublic,Good Life,6OtCIsQZ64Vs1EbzztvAv4,71,0.634,0.69,6,-7.804,1,0.052,0,0.132,0.645,94.988,253307,4,1
Rihanna,Cheers (Drink To That),46MDLc0Yip6xCMSsdePOAU,52,0.576,0.912,9,-3.623,1,0.0403,0,0.293,0.727,79.981,261747,4,1
